Date,Team,Country
1951-03-19,Malmoe,SWE
1951-03-20,Malmoe,SWE
1951-03-21,Malmoe,SWE
1951-03-22,Malmoe,SWE
1951-03-23,Malmoe,SWE
1951-03-24,Malmoe,SWE
1951-03-25,Malmoe,SWE
1951-03-26,Malmoe,SWE
1951-03-27,Malmoe,SWE
1951-03-28,Malmoe,SWE
1951-03-29,Malmoe,SWE
1951-03-30,Malmoe,SWE
1951-03-31,Malmoe,SWE
1951-04-01,Malmoe,SWE
1951-04-02,Malmoe,SWE
1951-04-03,Malmoe,SWE
1951-04-04,Malmoe,SWE
1951-04-05,Malmoe,SWE
1951-04-06,Malmoe,SWE
1951-04-07,Malmoe,SWE
1951-04-08,Malmoe,SWE
1951-04-09,Malmoe,SWE
1951-04-10,Malmoe,SWE
1951-04-11,Malmoe,SWE
1951-04-12,Malmoe,SWE
1951-04-13,Malmoe,SWE
1951-04-14,Malmoe,SWE
1951-04-15,Malmoe,SWE
1951-04-16,Malmoe,SWE
1951-04-17,Malmoe,SWE
1951-04-18,Malmoe,SWE
1951-04-19,Malmoe,SWE
1951-04-20,Malmoe,SWE
1951-04-21,Malmoe,SWE
1951-04-22,Malmoe,SWE
1951-04-23,Malmoe,SWE
1951-04-24,Malmoe,SWE
1951-04-25,Malmoe,SWE
1951-04-26,Malmoe,SWE
1951-04-27,Malmoe,SWE
1951-04-28,Malmoe,SWE
1951-04-29,Malmoe,SWE
1951-04-30,Malmoe,SWE
1951-05-01,Malmoe,SWE
1951-05-02,Malmoe,SWE
1951-05-03,Malmoe,SWE
1951-05-04,Malmoe,SWE
1951-05-05,Malmoe,SWE
1951-05-06,Malmoe,SWE
1951-05-07,Malmoe,SWE
1951-05-08,Malmoe,SWE
1951-05-09,Malmoe,SWE
1951-05-10,Malmoe,SWE
1951-05-11,Malmoe,SWE
1951-05-12,Malmoe,SWE
1951-05-13,Malmoe,SWE
1951-05-14,Malmoe,SWE
1951-05-15,Malmoe,SWE
1951-05-16,Malmoe,SWE
1951-05-17,Malmoe,SWE
1951-05-18,Malmoe,SWE
1951-05-19,Malmoe,SWE
1951-05-20,Malmoe,SWE
1951-05-21,Malmoe,SWE
1951-05-22,Malmoe,SWE
1951-05-23,Malmoe,SWE
1951-05-24,Malmoe,SWE
1951-05-25,Malmoe,SWE
1951-05-26,Malmoe,SWE
1951-05-27,Malmoe,SWE
1951-05-28,Malmoe,SWE
1951-05-29,Malmoe,SWE
1951-05-30,Malmoe,SWE
1951-05-31,Malmoe,SWE
1951-06-01,Malmoe,SWE
1951-06-02,Malmoe,SWE
1951-06-03,Malmoe,SWE
1951-06-04,Rapid Wien,AUT
1951-06-05,Rapid Wien,AUT
1951-06-06,Rapid Wien,AUT
1951-06-07,Rapid Wien,AUT
1951-06-08,Rapid Wien,AUT
1951-06-09,Rapid Wien,AUT
1951-06-10,Rapid Wien,AUT
1951-06-11,Rapid Wien,AUT
1951-06-12,Rapid Wien,AUT
1951-06-13,Rapid Wien,AUT
1951-06-14,Rapid Wien,AUT
1951-06-15,Rapid Wien,AUT
1951-06-16,Rapid Wien,AUT
1951-06-17,Rapid Wien,AUT
1951-06-18,Rapid Wien,AUT
1951-06-19,Rapid Wien,AUT
1951-06-20,Rapid Wien,AUT
1951-06-21,Rapid Wien,AUT
1951-06-22,Rapid Wien,AUT
1951-06-23,Rapid Wien,AUT
1951-06-24,Rapid Wien,AUT
1951-06-25,Rapid Wien,AUT
1951-06-26,Rapid Wien,AUT
1951-06-27,Rapid Wien,AUT
1951-06-28,Rapid Wien,AUT
1951-06-29,Rapid Wien,AUT
1951-06-30,Rapid Wien,AUT
1951-07-01,Rapid Wien,AUT
1951-07-02,Rapid Wien,AUT
1951-07-03,Rapid Wien,AUT
1951-07-04,Rapid Wien,AUT
1951-07-05,Rapid Wien,AUT
1951-07-06,Rapid Wien,AUT
1951-07-07,Rapid Wien,AUT
1951-07-08,Rapid Wien,AUT
1951-07-09,Rapid Wien,AUT
1951-07-10,Rapid Wien,AUT
1951-07-11,Rapid Wien,AUT
1951-07-12,Rapid Wien,AUT
1951-07-13,Rapid Wien,AUT
1951-07-14,Rapid Wien,AUT
1951-07-15,Rapid Wien,AUT
1951-07-16,Rapid Wien,AUT
1951-07-17,Rapid Wien,AUT
1951-07-18,Rapid Wien,AUT
1951-07-19,Rapid Wien,AUT
1951-07-20,Rapid Wien,AUT
1951-07-21,Rapid Wien,AUT
1951-07-22,Rapid Wien,AUT
1951-07-23,Rapid Wien,AUT
1951-07-24,Rapid Wien,AUT
1951-07-25,Rapid Wien,AUT
1951-07-26,Rapid Wien,AUT
1951-07-27,Rapid Wien,AUT
1951-07-28,Rapid Wien,AUT
1951-07-29,Rapid Wien,AUT
1951-07-30,Rapid Wien,AUT
1951-07-31,Rapid Wien,AUT
1951-08-01,Rapid Wien,AUT
1951-08-02,Rapid Wien,AUT
1951-08-03,Rapid Wien,AUT
1951-08-04,Rapid Wien,AUT
1951-08-05,Rapid Wien,AUT
1951-08-06,Rapid Wien,AUT
1951-08-07,Rapid Wien,AUT
1951-08-08,Rapid Wien,AUT
1951-08-09,Rapid Wien,AUT
1951-08-10,Rapid Wien,AUT
1951-08-11,Rapid Wien,AUT
1951-08-12,Rapid Wien,AUT
1951-08-13,Rapid Wien,AUT
1951-08-14,Rapid Wien,AUT
1951-08-15,Rapid Wien,AUT
1951-08-16,Rapid Wien,AUT
1951-08-17,Rapid Wien,AUT
1951-08-18,Rapid Wien,AUT
1951-08-19,Rapid Wien,AUT
1951-08-20,Rapid Wien,AUT
1951-08-21,Rapid Wien,AUT
1951-08-22,Rapid Wien,AUT
1951-08-23,Rapid Wien,AUT
1951-08-24,Rapid Wien,AUT
1951-08-25,Rapid Wien,AUT
1951-08-26,Rapid Wien,AUT
1951-08-27,Malmoe,SWE
1951-08-28,Malmoe,SWE
1951-08-29,Malmoe,SWE
1951-08-30,Malmoe,SWE
1951-08-31,Malmoe,SWE
1951-09-01,Malmoe,SWE
1951-09-02,Malmoe,SWE
1951-09-03,Malmoe,SWE
1951-09-04,Malmoe,SWE
1951-09-05,Malmoe,SWE
1951-09-06,Malmoe,SWE
1951-09-07,Malmoe,SWE
1951-09-08,Malmoe,SWE
1951-09-09,Malmoe,SWE
1951-09-10,Rapid Wien,AUT
1951-09-11,Rapid Wien,AUT
1951-09-12,Rapid Wien,AUT
1951-09-13,Rapid Wien,AUT
1951-09-14,Rapid Wien,AUT
1951-09-15,Rapid Wien,AUT
1951-09-16,Rapid Wien,AUT
1951-09-17,Rapid Wien,AUT
1951-09-18,Rapid Wien,AUT
1951-09-19,Rapid Wien,AUT
1951-09-20,Rapid Wien,AUT
1951-09-21,Rapid Wien,AUT
1951-09-22,Rapid Wien,AUT
1951-09-23,Rapid Wien,AUT
1951-09-24,Rapid Wien,AUT
1951-09-25,Milan,ITA
1951-09-26,Milan,ITA
1951-09-27,Milan,ITA
1951-09-28,Milan,ITA
1951-09-29,Milan,ITA
1951-09-30,Milan,ITA
1951-10-01,Milan,ITA
1951-10-02,Milan,ITA
1951-10-03,Milan,ITA
1951-10-04,Milan,ITA
1951-10-05,Milan,ITA
1951-10-06,Milan,ITA
1951-10-07,Milan,ITA
1951-10-08,Hibernian,SCO
1951-10-09,Hibernian,SCO
1951-10-10,Hibernian,SCO
1951-10-11,Hibernian,SCO
1951-10-12,Hibernian,SCO
1951-10-13,Hibernian,SCO
1951-10-14,Hibernian,SCO
1951-10-15,Hibernian,SCO
1951-10-16,Hibernian,SCO
1951-10-17,Hibernian,SCO
1951-10-18,Hibernian,SCO
1951-10-19,Hibernian,SCO
1951-10-20,Hibernian,SCO
1951-10-21,Hibernian,SCO
1951-10-22,Milan,ITA
1951-10-23,Milan,ITA
1951-10-24,Milan,ITA
1951-10-25,Milan,ITA
1951-10-26,Milan,ITA
1951-10-27,Milan,ITA
1951-10-28,Milan,ITA
1951-10-29,Milan,ITA
1951-10-30,Milan,ITA
1951-10-31,Milan,ITA
1951-11-01,Milan,ITA
1951-11-02,Milan,ITA
1951-11-03,Milan,ITA
1951-11-04,Milan,ITA
1951-11-05,Milan,ITA
1951-11-06,Milan,ITA
1951-11-07,Milan,ITA
1951-11-08,Milan,ITA
1951-11-09,Milan,ITA
1951-11-10,Milan,ITA
1951-11-11,Milan,ITA
1951-11-12,Milan,ITA
1951-11-13,Milan,ITA
1951-11-14,Milan,ITA
1951-11-15,Milan,ITA
1951-11-16,Milan,ITA
1951-11-17,Milan,ITA
1951-11-18,Milan,ITA
1951-11-19,Milan,ITA
1951-11-20,Milan,ITA
1951-11-21,Milan,ITA
1951-11-22,Milan,ITA
1951-11-23,Milan,ITA
1951-11-24,Milan,ITA
1951-11-25,Milan,ITA
1951-11-26,Milan,ITA
1951-11-27,Milan,ITA
1951-11-28,Milan,ITA
1951-11-29,Milan,ITA
1951-11-30,Milan,ITA
1951-12-01,Milan,ITA
1951-12-02,Milan,ITA
1951-12-03,Milan,ITA
1951-12-04,Milan,ITA
1951-12-05,Milan,ITA
1951-12-06,Milan,ITA
1951-12-07,Milan,ITA
1951-12-08,Milan,ITA
1951-12-09,Milan,ITA
1951-12-10,Milan,ITA
1951-12-11,Milan,ITA
1951-12-12,Milan,ITA
1951-12-13,Milan,ITA
1951-12-14,Milan,ITA
1951-12-15,Milan,ITA
1951-12-16,Milan,ITA
1951-12-17,Milan,ITA
1951-12-18,Milan,ITA
1951-12-19,Milan,ITA
1951-12-20,Milan,ITA
1951-12-21,Milan,ITA
1951-12-22,Milan,ITA
1951-12-23,Milan,ITA
1951-12-24,Hibernian,SCO
1951-12-25,Hibernian,SCO
1951-12-26,Hibernian,SCO
1951-12-27,Hibernian,SCO
1951-12-28,Hibernian,SCO
1951-12-29,Hibernian,SCO
1951-12-30,Milan,ITA
1951-12-31,Milan,ITA
1952-01-01,Milan,ITA
1952-01-02,Milan,ITA
1952-01-03,Milan,ITA
1952-01-04,Milan,ITA
1952-01-05,Milan,ITA
1952-01-06,Milan,ITA
1952-01-07,Milan,ITA
1952-01-08,Milan,ITA
1952-01-09,Milan,ITA
1952-01-10,Milan,ITA
1952-01-11,Milan,ITA
1952-01-12,Milan,ITA
1952-01-13,Milan,ITA
1952-01-14,Juventus,ITA
1952-01-15,Juventus,ITA
1952-01-16,Juventus,ITA
1952-01-17,Juventus,ITA
1952-01-18,Juventus,ITA
1952-01-19,Juventus,ITA
1952-01-20,Juventus,ITA
1952-01-21,Rapid Wien,AUT
1952-01-22,Rapid Wien,AUT
1952-01-23,Rapid Wien,AUT
1952-01-24,Rapid Wien,AUT
1952-01-25,Rapid Wien,AUT
1952-01-26,Rapid Wien,AUT
1952-01-27,Rapid Wien,AUT
1952-01-28,Rapid Wien,AUT
1952-01-29,Rapid Wien,AUT
1952-01-30,Rapid Wien,AUT
1952-01-31,Rapid Wien,AUT
1952-02-01,Rapid Wien,AUT
1952-02-02,Rapid Wien,AUT
1952-02-03,Rapid Wien,AUT
1952-02-04,Rapid Wien,AUT
1952-02-05,Rapid Wien,AUT
1952-02-06,Rapid Wien,AUT
1952-02-07,Rapid Wien,AUT
1952-02-08,Rapid Wien,AUT
1952-02-09,Rapid Wien,AUT
1952-02-10,Rapid Wien,AUT
1952-02-11,Milan,ITA
1952-02-12,Milan,ITA
1952-02-13,Milan,ITA
1952-02-14,Milan,ITA
1952-02-15,Milan,ITA
1952-02-16,Milan,ITA
1952-02-17,Milan,ITA
1952-02-18,Hibernian,SCO
1952-02-19,Hibernian,SCO
1952-02-20,Hibernian,SCO
1952-02-21,Hibernian,SCO
1952-02-22,Hibernian,SCO
1952-02-23,Hibernian,SCO
1952-02-24,Rapid Wien,AUT
1952-02-25,Rapid Wien,AUT
1952-02-26,Rapid Wien,AUT
1952-02-27,Rapid Wien,AUT
1952-02-28,Rapid Wien,AUT
1952-02-29,Rapid Wien,AUT
1952-03-01,Rapid Wien,AUT
1952-03-02,Rapid Wien,AUT
1952-03-03,Rapid Wien,AUT
1952-03-04,Rapid Wien,AUT
1952-03-05,Rapid Wien,AUT
1952-03-06,Rapid Wien,AUT
1952-03-07,Rapid Wien,AUT
1952-03-08,Rapid Wien,AUT
1952-03-09,Rapid Wien,AUT
1952-03-10,Rapid Wien,AUT
1952-03-11,Rapid Wien,AUT
1952-03-12,Rapid Wien,AUT
1952-03-13,Rapid Wien,AUT
1952-03-14,Rapid Wien,AUT
1952-03-15,Rapid Wien,AUT
1952-03-16,Rapid Wien,AUT
1952-03-17,Rapid Wien,AUT
1952-03-18,Rapid Wien,AUT
1952-03-19,Rapid Wien,AUT
1952-03-20,Rapid Wien,AUT
1952-03-21,Rapid Wien,AUT
1952-03-22,Rapid Wien,AUT
1952-03-23,Rapid Wien,AUT
1952-03-24,Rapid Wien,AUT
1952-03-25,Rapid Wien,AUT
1952-03-26,Rapid Wien,AUT
1952-03-27,Rapid Wien,AUT
1952-03-28,Rapid Wien,AUT
1952-03-29,Rapid Wien,AUT
1952-03-30,Rapid Wien,AUT
1952-03-31,Rapid Wien,AUT
1952-04-01,Rapid Wien,AUT
1952-04-02,Rapid Wien,AUT
1952-04-03,Rapid Wien,AUT
1952-04-04,Rapid Wien,AUT
1952-04-05,Rapid Wien,AUT
1952-04-06,Rapid Wien,AUT
1952-04-07,Rapid Wien,AUT
1952-04-08,Rapid Wien,AUT
1952-04-09,Rapid Wien,AUT
1952-04-10,Rapid Wien,AUT
1952-04-11,Rapid Wien,AUT
1952-04-12,Rapid Wien,AUT
1952-04-13,Rapid Wien,AUT
1952-04-14,Rapid Wien,AUT
1952-04-15,Rapid Wien,AUT
1952-04-16,Rapid Wien,AUT
1952-04-17,Rapid Wien,AUT
1952-04-18,Rapid Wien,AUT
1952-04-19,Rapid Wien,AUT
1952-04-20,Rapid Wien,AUT
1952-04-21,Rapid Wien,AUT
1952-04-22,Rapid Wien,AUT
1952-04-23,Rapid Wien,AUT
1952-04-24,Rapid Wien,AUT
1952-04-25,Rapid Wien,AUT
1952-04-26,Rapid Wien,AUT
1952-04-27,Rapid Wien,AUT
1952-04-28,Rapid Wien,AUT
1952-04-29,Rapid Wien,AUT
1952-04-30,Rapid Wien,AUT
1952-05-01,Rapid Wien,AUT
1952-05-02,Rapid Wien,AUT
1952-05-03,Rapid Wien,AUT
1952-05-04,Rapid Wien,AUT
1952-05-05,Rapid Wien,AUT
1952-05-06,Rapid Wien,AUT
1952-05-07,Rapid Wien,AUT
1952-05-08,Rapid Wien,AUT
1952-05-09,Rapid Wien,AUT
1952-05-10,Rapid Wien,AUT
1952-05-11,Rapid Wien,AUT
1952-05-12,Rapid Wien,AUT
1952-05-13,Rapid Wien,AUT
1952-05-14,Rapid Wien,AUT
1952-05-15,Rapid Wien,AUT
1952-05-16,Rapid Wien,AUT
1952-05-17,Rapid Wien,AUT
1952-05-18,Rapid Wien,AUT
1952-05-19,Rapid Wien,AUT
1952-05-20,Rapid Wien,AUT
1952-05-21,Rapid Wien,AUT
1952-05-22,Rapid Wien,AUT
1952-05-23,Rapid Wien,AUT
1952-05-24,Rapid Wien,AUT
1952-05-25,Rapid Wien,AUT
1952-05-26,Rapid Wien,AUT
1952-05-27,Rapid Wien,AUT
1952-05-28,Rapid Wien,AUT
1952-05-29,Rapid Wien,AUT
1952-05-30,Rapid Wien,AUT
1952-05-31,Rapid Wien,AUT
1952-06-01,Rapid Wien,AUT
1952-06-02,Rapid Wien,AUT
1952-06-03,Rapid Wien,AUT
1952-06-04,Rapid Wien,AUT
1952-06-05,Rapid Wien,AUT
1952-06-06,Rapid Wien,AUT
1952-06-07,Rapid Wien,AUT
1952-06-08,Rapid Wien,AUT
1952-06-09,Juventus,ITA
1952-06-10,Juventus,ITA
1952-06-11,Juventus,ITA
1952-06-12,Juventus,ITA
1952-06-13,Rapid Wien,AUT
1952-06-14,Rapid Wien,AUT
1952-06-15,Rapid Wien,AUT
1952-06-16,Rapid Wien,AUT
1952-06-17,Rapid Wien,AUT
1952-06-18,Rapid Wien,AUT
1952-06-19,Rapid Wien,AUT
1952-06-20,Rapid Wien,AUT
1952-06-21,Rapid Wien,AUT
1952-06-22,Rapid Wien,AUT
1952-06-23,Rapid Wien,AUT
1952-06-24,Rapid Wien,AUT
1952-06-25,Rapid Wien,AUT
1952-06-26,Rapid Wien,AUT
1952-06-27,Rapid Wien,AUT
1952-06-28,Rapid Wien,AUT
1952-06-29,Rapid Wien,AUT
1952-06-30,Rapid Wien,AUT
1952-07-01,Rapid Wien,AUT
1952-07-02,Rapid Wien,AUT
1952-07-03,Rapid Wien,AUT
1952-07-04,Rapid Wien,AUT
1952-07-05,Rapid Wien,AUT
1952-07-06,Rapid Wien,AUT
1952-07-07,Rapid Wien,AUT
1952-07-08,Rapid Wien,AUT
1952-07-09,Rapid Wien,AUT
1952-07-10,Rapid Wien,AUT
1952-07-11,Rapid Wien,AUT
1952-07-12,Rapid Wien,AUT
1952-07-13,Rapid Wien,AUT
1952-07-14,Rapid Wien,AUT
1952-07-15,Rapid Wien,AUT
1952-07-16,Rapid Wien,AUT
1952-07-17,Rapid Wien,AUT
1952-07-18,Rapid Wien,AUT
1952-07-19,Rapid Wien,AUT
1952-07-20,Rapid Wien,AUT
1952-07-21,Rapid Wien,AUT
1952-07-22,Rapid Wien,AUT
1952-07-23,Rapid Wien,AUT
1952-07-24,Rapid Wien,AUT
1952-07-25,Rapid Wien,AUT
1952-07-26,Rapid Wien,AUT
1952-07-27,Rapid Wien,AUT
1952-07-28,Rapid Wien,AUT
1952-07-29,Rapid Wien,AUT
1952-07-30,Rapid Wien,AUT
1952-07-31,Rapid Wien,AUT
1952-08-01,Rapid Wien,AUT
1952-08-02,Rapid Wien,AUT
1952-08-03,Rapid Wien,AUT
1952-08-04,Rapid Wien,AUT
1952-08-05,Rapid Wien,AUT
1952-08-06,Rapid Wien,AUT
1952-08-07,Rapid Wien,AUT
1952-08-08,Rapid Wien,AUT
1952-08-09,Rapid Wien,AUT
1952-08-10,Rapid Wien,AUT
1952-08-11,Rapid Wien,AUT
1952-08-12,Rapid Wien,AUT
1952-08-13,Rapid Wien,AUT
1952-08-14,Rapid Wien,AUT
1952-08-15,Rapid Wien,AUT
1952-08-16,Rapid Wien,AUT
1952-08-17,Rapid Wien,AUT
1952-08-18,Rapid Wien,AUT
1952-08-19,Rapid Wien,AUT
1952-08-20,Rapid Wien,AUT
1952-08-21,Rapid Wien,AUT
1952-08-22,Rapid Wien,AUT
1952-08-23,Rapid Wien,AUT
1952-08-24,Rapid Wien,AUT
1952-08-25,Rapid Wien,AUT
1952-08-26,Rapid Wien,AUT
1952-08-27,Rapid Wien,AUT
1952-08-28,Rapid Wien,AUT
1952-08-29,Rapid Wien,AUT
1952-08-30,Rapid Wien,AUT
1952-08-31,Rapid Wien,AUT
1952-09-01,Rapid Wien,AUT
1952-09-02,Rapid Wien,AUT
1952-09-03,Rapid Wien,AUT
1952-09-04,Rapid Wien,AUT
1952-09-05,Rapid Wien,AUT
1952-09-06,Rapid Wien,AUT
1952-09-07,Rapid Wien,AUT
1952-09-08,Rapid Wien,AUT
1952-09-09,Rapid Wien,AUT
1952-09-10,Rapid Wien,AUT
1952-09-11,Rapid Wien,AUT
1952-09-12,Rapid Wien,AUT
1952-09-13,Rapid Wien,AUT
1952-09-14,Rapid Wien,AUT
1952-09-15,Rapid Wien,AUT
1952-09-16,Rapid Wien,AUT
1952-09-17,Rapid Wien,AUT
1952-09-18,Rapid Wien,AUT
1952-09-19,Rapid Wien,AUT
1952-09-20,Rapid Wien,AUT
1952-09-21,Rapid Wien,AUT
1952-09-22,Rapid Wien,AUT
1952-09-23,Rapid Wien,AUT
1952-09-24,Rapid Wien,AUT
1952-09-25,Rapid Wien,AUT
1952-09-26,Rapid Wien,AUT
1952-09-27,Rapid Wien,AUT
1952-09-28,Rapid Wien,AUT
1952-09-29,Rapid Wien,AUT
1952-09-30,Rapid Wien,AUT
1952-10-01,Rapid Wien,AUT
1952-10-02,Rapid Wien,AUT
1952-10-03,Rapid Wien,AUT
1952-10-04,Rapid Wien,AUT
1952-10-05,Rapid Wien,AUT
1952-10-06,Rapid Wien,AUT
1952-10-07,Rapid Wien,AUT
1952-10-08,Rapid Wien,AUT
1952-10-09,Rapid Wien,AUT
1952-10-10,Rapid Wien,AUT
1952-10-11,Rapid Wien,AUT
1952-10-12,Rapid Wien,AUT
1952-10-13,Rapid Wien,AUT
1952-10-14,Rapid Wien,AUT
1952-10-15,Rapid Wien,AUT
1952-10-16,Rapid Wien,AUT
1952-10-17,Rapid Wien,AUT
1952-10-18,Rapid Wien,AUT
1952-10-19,Rapid Wien,AUT
1952-10-20,Rapid Wien,AUT
1952-10-21,Rapid Wien,AUT
1952-10-22,Rapid Wien,AUT
1952-10-23,Rapid Wien,AUT
1952-10-24,Rapid Wien,AUT
1952-10-25,Rapid Wien,AUT
1952-10-26,Rapid Wien,AUT
1952-10-27,Rapid Wien,AUT
1952-10-28,Rapid Wien,AUT
1952-10-29,Rapid Wien,AUT
1952-10-30,Rapid Wien,AUT
1952-10-31,Rapid Wien,AUT
1952-11-01,Rapid Wien,AUT
1952-11-02,Rapid Wien,AUT
1952-11-03,Rapid Wien,AUT
1952-11-04,Rapid Wien,AUT
1952-11-05,Rapid Wien,AUT
1952-11-06,Rapid Wien,AUT
1952-11-07,Rapid Wien,AUT
1952-11-08,Rapid Wien,AUT
1952-11-09,Rapid Wien,AUT
1952-11-10,Rapid Wien,AUT
1952-11-11,Rapid Wien,AUT
1952-11-12,Rapid Wien,AUT
1952-11-13,Rapid Wien,AUT
1952-11-14,Rapid Wien,AUT
1952-11-15,Rapid Wien,AUT
1952-11-16,Rapid Wien,AUT
1952-11-17,Juventus,ITA
1952-11-18,Juventus,ITA
1952-11-19,Juventus,ITA
1952-11-20,Juventus,ITA
1952-11-21,Juventus,ITA
1952-11-22,Juventus,ITA
1952-11-23,Juventus,ITA
1952-11-24,Juventus,ITA
1952-11-25,Juventus,ITA
1952-11-26,Juventus,ITA
1952-11-27,Juventus,ITA
1952-11-28,Juventus,ITA
1952-11-29,Juventus,ITA
1952-11-30,Juventus,ITA
1952-12-01,Rapid Wien,AUT
1952-12-02,Rapid Wien,AUT
1952-12-03,Rapid Wien,AUT
1952-12-04,Rapid Wien,AUT
1952-12-05,Rapid Wien,AUT
1952-12-06,Rapid Wien,AUT
1952-12-07,Rapid Wien,AUT
1952-12-08,Barcelona,ESP
1952-12-09,Barcelona,ESP
1952-12-10,Barcelona,ESP
1952-12-11,Barcelona,ESP
1952-12-12,Barcelona,ESP
1952-12-13,Barcelona,ESP
1952-12-14,Barcelona,ESP
1952-12-15,Barcelona,ESP
1952-12-16,Barcelona,ESP
1952-12-17,Barcelona,ESP
1952-12-18,Barcelona,ESP
1952-12-19,Barcelona,ESP
1952-12-20,Barcelona,ESP
1952-12-21,Barcelona,ESP
1952-12-22,Milan,ITA
1952-12-23,Milan,ITA
1952-12-24,Milan,ITA
1952-12-25,Milan,ITA
1952-12-26,Milan,ITA
1952-12-27,Milan,ITA
1952-12-28,Milan,ITA
1952-12-29,Milan,ITA
1952-12-30,Milan,ITA
1952-12-31,Milan,ITA
1953-01-01,Milan,ITA
1953-01-02,Milan,ITA
1953-01-03,Milan,ITA
1953-01-04,Milan,ITA
1953-01-05,Barcelona,ESP
1953-01-06,Barcelona,ESP
1953-01-07,Barcelona,ESP
1953-01-08,Barcelona,ESP
1953-01-09,Barcelona,ESP
1953-01-10,Barcelona,ESP
1953-01-11,Barcelona,ESP
1953-01-12,Rapid Wien,AUT
1953-01-13,Rapid Wien,AUT
1953-01-14,Rapid Wien,AUT
1953-01-15,Rapid Wien,AUT
1953-01-16,Rapid Wien,AUT
1953-01-17,Rapid Wien,AUT
1953-01-18,Rapid Wien,AUT
1953-01-19,Rapid Wien,AUT
1953-01-20,Rapid Wien,AUT
1953-01-21,Rapid Wien,AUT
1953-01-22,Rapid Wien,AUT
1953-01-23,Rapid Wien,AUT
1953-01-24,Rapid Wien,AUT
1953-01-25,Rapid Wien,AUT
1953-01-26,Inter,ITA
1953-01-27,Inter,ITA
1953-01-28,Inter,ITA
1953-01-29,Inter,ITA
1953-01-30,Inter,ITA
1953-01-31,Inter,ITA
1953-02-01,Inter,ITA
1953-02-02,Inter,ITA
1953-02-03,Inter,ITA
1953-02-04,Inter,ITA
1953-02-05,Inter,ITA
1953-02-06,Inter,ITA
1953-02-07,Inter,ITA
1953-02-08,Inter,ITA
1953-02-09,Rapid Wien,AUT
1953-02-10,Rapid Wien,AUT
1953-02-11,Rapid Wien,AUT
1953-02-12,Rapid Wien,AUT
1953-02-13,Rapid Wien,AUT
1953-02-14,Rapid Wien,AUT
1953-02-15,Rapid Wien,AUT
1953-02-16,Rapid Wien,AUT
1953-02-17,Rapid Wien,AUT
1953-02-18,Rapid Wien,AUT
1953-02-19,Rapid Wien,AUT
1953-02-20,Rapid Wien,AUT
1953-02-21,Rapid Wien,AUT
1953-02-22,Rapid Wien,AUT
1953-02-23,Rapid Wien,AUT
1953-02-24,Rapid Wien,AUT
1953-02-25,Rapid Wien,AUT
1953-02-26,Rapid Wien,AUT
1953-02-27,Rapid Wien,AUT
1953-02-28,Rapid Wien,AUT
1953-03-01,Rapid Wien,AUT
1953-03-02,Barcelona,ESP
1953-03-03,Barcelona,ESP
1953-03-04,Barcelona,ESP
1953-03-05,Barcelona,ESP
1953-03-06,Barcelona,ESP
1953-03-07,Barcelona,ESP
1953-03-08,Barcelona,ESP
1953-03-09,Barcelona,ESP
1953-03-10,Barcelona,ESP
1953-03-11,Barcelona,ESP
1953-03-12,Barcelona,ESP
1953-03-13,Barcelona,ESP
1953-03-14,Barcelona,ESP
1953-03-15,Barcelona,ESP
1953-03-16,Barcelona,ESP
1953-03-17,Barcelona,ESP
1953-03-18,Barcelona,ESP
1953-03-19,Barcelona,ESP
1953-03-20,Barcelona,ESP
1953-03-21,Barcelona,ESP
1953-03-22,Barcelona,ESP
1953-03-23,Barcelona,ESP
1953-03-24,Barcelona,ESP
1953-03-25,Barcelona,ESP
1953-03-26,Barcelona,ESP
1953-03-27,Barcelona,ESP
1953-03-28,Barcelona,ESP
1953-03-29,Barcelona,ESP
1953-03-30,Barcelona,ESP
1953-03-31,Barcelona,ESP
1953-04-01,Barcelona,ESP
1953-04-02,Barcelona,ESP
1953-04-03,Barcelona,ESP
1953-04-04,Barcelona,ESP
1953-04-05,Barcelona,ESP
1953-04-06,Barcelona,ESP
1953-04-07,Barcelona,ESP
1953-04-08,Barcelona,ESP
1953-04-09,Barcelona,ESP
1953-04-10,Barcelona,ESP
1953-04-11,Barcelona,ESP
1953-04-12,Barcelona,ESP
1953-04-13,Barcelona,ESP
1953-04-14,Barcelona,ESP
1953-04-15,Barcelona,ESP
1953-04-16,Barcelona,ESP
1953-04-17,Barcelona,ESP
1953-04-18,Barcelona,ESP
1953-04-19,Barcelona,ESP
1953-04-20,Barcelona,ESP
1953-04-21,Barcelona,ESP
1953-04-22,Barcelona,ESP
1953-04-23,Barcelona,ESP
1953-04-24,Barcelona,ESP
1953-04-25,Barcelona,ESP
1953-04-26,Barcelona,ESP
1953-04-27,Barcelona,ESP
1953-04-28,Barcelona,ESP
1953-04-29,Barcelona,ESP
1953-04-30,Barcelona,ESP
1953-05-01,Barcelona,ESP
1953-05-02,Barcelona,ESP
1953-05-03,Barcelona,ESP
1953-05-04,Barcelona,ESP
1953-05-05,Barcelona,ESP
1953-05-06,Barcelona,ESP
1953-05-07,Barcelona,ESP
1953-05-08,Barcelona,ESP
1953-05-09,Barcelona,ESP
1953-05-10,Barcelona,ESP
1953-05-11,Barcelona,ESP
1953-05-12,Barcelona,ESP
1953-05-13,Barcelona,ESP
1953-05-14,Barcelona,ESP
1953-05-15,Barcelona,ESP
