manager,matches,goals_for,goals_against,xg_for,xg_against,own_goals_for,own_goals_against,gf_minus_xg,xga_minus_ga,goals_for_adj,goals_against_adj,gf_adj_minus_xg,xga_minus_ga_adj,goals_for_per_match,xg_for_per_match,goals_against_per_match,xg_against_per_match,gf_minus_xg_per_match,xga_minus_ga_per_match,goals_for_adj_per_match,goals_against_adj_per_match,gf_adj_minus_xg_per_match,xga_minus_ga_adj_per_match,goals_for_se,goals_for_ci_low,goals_for_ci_high,goals_against_se,goals_against_ci_low,goals_against_ci_high,xg_for_se,xg_for_ci_low,xg_for_ci_high,xg_against_se,xg_against_ci_low,xg_against_ci_high,own_goals_for_se,own_goals_for_ci_low,own_goals_for_ci_high,own_goals_against_se,own_goals_against_ci_low,own_goals_against_ci_high,gf_minus_xg_se,gf_minus_xg_ci_low,gf_minus_xg_ci_high,xga_minus_ga_se,xga_minus_ga_ci_low,xga_minus_ga_ci_high,goals_for_adj_se,goals_for_adj_ci_low,goals_for_adj_ci_high,goals_against_adj_se,goals_against_adj_ci_low,goals_against_adj_ci_high,gf_adj_minus_xg_se,gf_adj_minus_xg_ci_low,gf_adj_minus_xg_ci_high,xga_minus_ga_adj_se,xga_minus_ga_adj_ci_low,xga_minus_ga_adj_ci_high,goals_for_per_match_se,goals_for_per_match_ci_low,goals_for_per_match_ci_high,xg_for_per_match_se,xg_for_per_match_ci_low,xg_for_per_match_ci_high,goals_against_per_match_se,goals_against_per_match_ci_low,goals_against_per_match_ci_high,xg_against_per_match_se,xg_against_per_match_ci_low,xg_against_per_match_ci_high,gf_minus_xg_per_match_se,gf_minus_xg_per_match_ci_low,gf_minus_xg_per_match_ci_high,xga_minus_ga_per_match_se,xga_minus_ga_per_match_ci_low,xga_minus_ga_per_match_ci_high,goals_for_adj_per_match_se,goals_for_adj_per_match_ci_low,goals_for_adj_per_match_ci_high,goals_against_adj_per_match_se,goals_against_adj_per_match_ci_low,goals_against_adj_per_match_ci_high,gf_adj_minus_xg_per_match_se,gf_adj_minus_xg_per_match_ci_low,gf_adj_minus_xg_per_match_ci_high,xga_minus_ga_adj_per_match_se,xga_minus_ga_adj_per_match_ci_low,xga_minus_ga_adj_per_match_ci_high
Eric Roy,99.0,141.0,135.0,127.90000000000002,144.29999999999995,4.0,4.0,13.09999999999998,9.299999999999955,137.0,131.0,9.09999999999998,13.299999999999955,1.4242424242424243,1.2919191919191921,1.3636363636363635,1.457575757575757,0.13232323232323212,0.09393939393939348,1.3838383838383839,1.3232323232323233,0.09191919191919172,0.13434343434343388,12.182888096883703,116.0,165.0,14.711065749215415,108.0,165.0,6.760628150104989,115.3,141.4025,8.826720970952323,127.29750000000001,162.2025,1.9707068764269329,1.0,8.0,1.9818867115626801,1.0,8.0,9.92577880974536,-6.199999999999989,32.50250000000001,10.791445229558981,-12.69999999999996,29.507499999999958,11.803773730766935,113.0,159.0,14.530799421088572,104.0,160.0,9.522104923733474,-9.902500000000005,28.19999999999999,10.6943810803078,-8.002500000000028,33.89999999999998,0.12305947572609799,1.1717171717171717,1.6666666666666667,0.06828917323338372,1.1646464646464647,1.4283080808080808,0.14859662372944862,1.0909090909090908,1.6666666666666667,0.08915879768638711,1.2858333333333336,1.6384090909090907,0.10026039201762989,-0.06262626262626252,0.32830808080808094,0.10900449726827253,-0.1282828282828279,0.29805555555555513,0.11923003768451448,1.1414141414141414,1.606060606060606,0.1467757517281674,1.0505050505050506,1.6161616161616161,0.09618287801750984,-0.10002525252525259,0.28484848484848474,0.1080240513162404,-0.0808333333333336,0.3424242424242422
Domenico Tedesco,99.0,152.0,133.0,147.79999999999998,122.10000000000001,4.0,4.0,4.200000000000017,-10.899999999999991,148.0,129.0,0.20000000000001705,-6.8999999999999915,1.5353535353535352,1.4929292929292928,1.3434343434343434,1.2333333333333334,0.04242424242424259,-0.11010101010101002,1.494949494949495,1.303030303030303,0.0020202020202021924,-0.0696969696969696,12.760407909036548,127.975,177.0,12.722208733059043,109.0,158.0,8.026633031128819,133.0,164.0,7.101375674172777,108.60000000000001,136.505,1.9800402217227355,1.0,8.0,1.983013154415596,1.0,8.0,10.437733841278513,-16.302499999999984,24.80000000000001,9.193814916228025,-29.89999999999999,6.902499999999992,12.968974367623447,123.0,174.0,12.421216166524427,106.0,154.0,10.66111791582419,-20.10500000000002,20.902499999999964,9.192669616865517,-25.0,10.5,0.12889300918218735,1.2926767676767679,1.7878787878787878,0.08107710132453352,1.3434343434343434,1.6565656565656566,0.1285071589197883,1.101010101010101,1.595959595959596,0.07173106741588664,1.0969696969696972,1.378838383838384,0.10543165496240921,-0.16467171717171702,0.2505050505050506,0.09286681733563662,-0.3020202020202019,0.06972222222222214,0.13099974108710555,1.2424242424242424,1.7575757575757576,0.1254668299648932,1.0707070707070707,1.5555555555555556,0.10768805975579993,-0.2030808080808083,0.21113636363636326,0.09285524865520724,-0.25252525252525254,0.10606060606060606
Gaizka Garitano,98.0,103.0,112.0,108.4,119.8,5.0,3.0,-5.400000000000006,7.799999999999997,98.0,109.0,-10.400000000000006,10.799999999999997,1.0510204081632653,1.106122448979592,1.1428571428571428,1.2224489795918367,-0.05510204081632659,0.07959183673469385,1.0,1.1122448979591837,-0.10612244897959189,0.11020408163265304,9.645231477010935,85.0,122.0,10.309609499103834,92.975,133.0,6.792557471858759,95.2975,122.10000000000001,6.871919865752267,106.49750000000002,133.6025,2.176788219711954,1.0,10.0,1.7054187833530234,0.0,7.0,9.157683286267646,-23.10250000000001,12.204999999999975,8.430897402738795,-9.004999999999999,24.10249999999998,9.166458407142038,81.0,116.0,10.480264737805397,89.0,130.0,8.697063498488923,-27.502500000000015,6.5025,8.482310935081294,-5.5024999999999995,26.902500000000007,0.09842072935725445,0.8673469387755102,1.2448979591836735,0.06931181093733427,0.9724234693877551,1.245918367346939,0.10520009692963096,0.9487244897959184,1.3571428571428572,0.07012163128318641,1.0867091836734695,1.3632908163265305,0.0934457478190576,-0.2357397959183674,0.12454081632653037,0.08602956533406933,-0.09188775510204082,0.24594387755102023,0.09353528986879628,0.826530612244898,1.183673469387755,0.10694147691638162,0.9081632653061225,1.3265306122448979,0.08874554590294818,-0.280637755102041,0.06635204081632654,0.08655419321511525,-0.05614795918367347,0.274515306122449
Jorge Sampaoli,97.0,149.0,115.0,141.0,113.3,2.0,4.0,8.0,-1.7000000000000028,147.0,111.0,6.0,2.299999999999997,1.5360824742268042,1.4536082474226804,1.1855670103092784,1.1680412371134021,0.08247422680412371,-0.017525773195876317,1.5154639175257731,1.1443298969072164,0.061855670103092786,0.02371134020618554,12.052366147976192,126.0,173.0,11.251330597760873,93.0,137.0,8.133139711746344,125.3,157.4025,7.614847740635168,98.5,127.60499999999998,1.4142121474513645,0.0,5.0,1.9615870900768027,1.0,8.0,9.483780714373312,-11.099999999999994,26.60249999999998,8.793996517361927,-19.102500000000006,15.399999999999991,11.678897821591026,124.0,171.0,10.867233888446181,89.975,132.0,9.340360504668896,-13.002499999999973,24.900000000000006,8.31464961733984,-14.402500000000005,18.19999999999999,0.12425119740181641,1.2989690721649485,1.7835051546391754,0.08384680115202416,1.2917525773195877,1.6227061855670102,0.11599309894598839,0.9587628865979382,1.4123711340206186,0.07850358495500173,1.0154639175257731,1.3155154639175255,0.09777093519972486,-0.11443298969072159,0.2742525773195874,0.0906597579109477,-0.19693298969072173,0.15876288659793805,0.12040100847001058,1.2783505154639174,1.7628865979381443,0.1120333390561462,0.9275773195876289,1.3608247422680413,0.09629237633679275,-0.13404639175257704,0.2567010309278351,0.0857180372921633,-0.14847938144329903,0.18762886597938133
Luis Enrique,97.0,230.0,98.0,217.1,103.00000000000001,7.0,2.0,12.900000000000006,5.000000000000014,223.0,96.0,5.900000000000006,7.000000000000014,2.3711340206185567,2.2381443298969073,1.0103092783505154,1.061855670103093,0.13298969072164954,0.05154639175257747,2.2989690721649483,0.9896907216494846,0.0608247422680413,0.0721649484536084,15.37587813961473,200.0,260.0,8.515739466383977,82.0,116.0,8.367922667836233,201.00000000000003,233.8,5.912574652341378,91.3,114.60249999999998,2.5713774501219184,2.0,12.0,1.35806919041814,0.0,5.0,14.225599530459183,-14.799999999999983,41.19999999999999,8.87419769288166,-12.804999999999996,22.099999999999994,15.579327696525864,192.975,253.0,8.540408027995051,80.0,114.0,14.434711476427363,-21.900000000000006,34.30249999999997,8.848680089124018,-11.0,23.902499999999993,0.15851420762489413,2.0618556701030926,2.6804123711340204,0.08626724399831168,2.0721649484536084,2.410309278350516,0.08779112851942243,0.845360824742268,1.1958762886597938,0.06095437785918945,0.9412371134020618,1.1814690721649483,0.1466556652624658,-0.15257731958762868,0.424742268041237,0.09148657415341917,-0.1320103092783505,0.2278350515463917,0.16061162573738005,1.9894329896907217,2.6082474226804124,0.08804544358757783,0.8247422680412371,1.175257731958763,0.14881145851986974,-0.22577319587628872,0.35363402061855637,0.09122350607344347,-0.1134020618556701,0.2464175257731958
Heiko Herrlich,96.0,139.0,138.0,131.39999999999998,134.7,1.0,3.0,7.600000000000023,-3.3000000000000114,138.0,135.0,6.600000000000023,-0.30000000000001137,1.4479166666666667,1.3687499999999997,1.4375,1.403125,0.0791666666666669,-0.03437500000000012,1.4375,1.40625,0.06875000000000024,-0.0031250000000001186,13.194182846258053,114.0,165.0,11.387041598157928,116.0,160.0,7.801179887768302,116.9,147.6025,7.880797471188492,119.60000000000001,150.2,0.9941186478197518,0.0,3.0,1.693202060183103,0.0,7.0,10.530155365592273,-12.405000000000005,28.3025,8.502569890619684,-20.5,12.800000000000011,13.202104520942521,113.0,164.0,11.116124048288075,113.0,157.0,10.528808210745854,-13.400000000000006,27.402499999999993,8.340645645415659,-17.10500000000002,15.400000000000006,0.1374394046485214,1.1875,1.71875,0.08126229049758647,1.2177083333333334,1.5375260416666663,0.11861501664747844,1.2083333333333333,1.6666666666666667,0.08209164032488013,1.2458333333333333,1.5645833333333332,0.1096891183915862,-0.12921875000000005,0.2948177083333333,0.08856843636062171,-0.21354166666666666,0.13333333333333344,0.13752192209315126,1.1770833333333333,1.7083333333333333,0.11579295883633411,1.1770833333333333,1.6354166666666667,0.10967508552860267,-0.1395833333333334,0.28544270833333324,0.08688172547307978,-0.17817708333333354,0.16041666666666674
Dino Toppmöller,95.0,163.0,137.0,147.10000000000002,137.9,4.0,6.0,15.899999999999977,0.9000000000000057,159.0,131.0,11.899999999999977,6.900000000000006,1.7157894736842105,1.5484210526315791,1.4421052631578948,1.451578947368421,0.16736842105263133,0.009473684210526375,1.6736842105263159,1.3789473684210527,0.1252631578947366,0.07263157894736848,13.457294941539024,136.0,190.0,11.703023119051869,115.0,160.0,8.018281013734027,131.80000000000004,163.10249999999996,7.972612766035898,122.9,154.00499999999997,1.9848246180411484,1.0,8.0,2.737104239850924,1.0,12.0,10.149992163566443,-4.004999999999999,36.302499999999995,10.5445927663568,-20.599999999999994,21.10249999999998,13.585964778751812,133.0,186.0,11.185216382921089,110.0,153.0,10.249625220396073,-8.004999999999972,32.90749999999996,9.920399629269085,-12.802499999999984,25.904999999999976,0.14165573622672656,1.431578947368421,2.0,0.08440295803930556,1.387368421052632,1.716868421052631,0.12318971704265123,1.2105263157894737,1.6842105263157894,0.08392223964248313,1.2936842105263158,1.6211052631578944,0.10684202277438362,-0.04215789473684209,0.3821315789473684,0.11099571333007159,-0.21684210526315784,0.2221315789473682,0.14301015556580854,1.4,1.9578947368421054,0.11773911982022202,1.1578947368421053,1.6105263157894736,0.10789079179364287,-0.08426315789473655,0.34639473684210487,0.10442525925546406,-0.13476315789473667,0.2726842105263156
Óscar García,95.0,105.0,127.0,107.50000000000001,119.70000000000002,2.0,2.0,-2.500000000000014,-7.299999999999983,103.0,125.0,-4.500000000000014,-5.299999999999983,1.105263157894737,1.1315789473684212,1.3368421052631578,1.2600000000000002,-0.02631578947368436,-0.07684210526315771,1.0842105263157895,1.3157894736842106,-0.047368421052631726,-0.05578947368421035,11.031043999361888,85.0,129.0,11.941884914353086,105.0,151.0,6.298106046057314,95.8,120.19999999999999,6.332134526471358,107.50000000000001,132.1,1.4086756843190684,0.0,5.0,1.4366529629203895,0.0,5.0,8.594925757206163,-19.09999999999998,14.799999999999985,10.491196404533625,-27.59999999999998,12.30249999999997,10.882644702822192,84.0,126.0,11.606845703445522,103.0,148.02499999999986,8.554079496679801,-20.599999999999994,12.604999999999967,10.156945474313826,-25.0025,14.100000000000009,0.11611625262486197,0.8947368421052632,1.3578947368421053,0.06629585311639277,1.0084210526315789,1.2652631578947366,0.1257040517300325,1.105263157894737,1.5894736842105264,0.06665404764706694,1.1315789473684212,1.3905263157894736,0.0904729027074333,-0.20105263157894715,0.15578947368421034,0.11043364636351183,-0.29052631578947347,0.12949999999999967,0.1145541547665494,0.8842105263157894,1.3263157894736841,0.12217732319416341,1.0842105263157895,1.5581578947368406,0.09004294207031369,-0.21684210526315784,0.13268421052631543,0.1069152155190929,-0.2631842105263158,0.14842105263157904
Mauricio Pellegrino,94.0,81.0,125.0,100.7,111.70000000000002,3.0,3.0,-19.700000000000003,-13.299999999999983,78.0,122.0,-22.700000000000003,-10.299999999999983,0.8617021276595744,1.0712765957446808,1.3297872340425532,1.1882978723404256,-0.2095744680851064,-0.14148936170212748,0.8297872340425532,1.297872340425532,-0.2414893617021277,-0.10957446808510621,9.167897410064137,63.0,100.0,11.127915854086417,104.0,147.0,5.346264214198921,90.4975,111.0,6.53846242900177,99.69749999999999,124.30000000000001,1.69091827191652,0.0,7.0,1.7135889803557909,0.0,7.0,8.1755194046781,-35.30000000000001,-3.4950000000000276,8.432607071422842,-30.200000000000003,2.800000000000012,9.269382853202236,60.0,97.0,10.70694495807126,102.0,144.0,8.151601178810774,-38.50250000000001,-6.297500000000011,8.086842232827925,-26.402499999999993,5.0,0.09753082351132061,0.6702127659574468,1.0638297872340425,0.056875151214882146,0.9627393617021276,1.1808510638297873,0.11838208355411083,1.1063829787234043,1.5638297872340425,0.06955811094682735,1.0606117021276595,1.322340425531915,0.08697361068806488,-0.37553191489361715,-0.03718085106383008,0.08970858586620044,-0.32127659574468087,0.029787234042553314,0.09861045588513018,0.6382978723404256,1.0319148936170213,0.11390366976671554,1.0851063829787233,1.5319148936170213,0.08671916147671035,-0.4096010638297874,-0.06699468085106394,0.086030236519446,-0.280877659574468,0.053191489361702135
Dieter Hecking,93.0,126.0,132.0,134.0,144.80000000000004,3.0,1.0,-8.0,12.80000000000004,123.0,131.0,-11.0,13.80000000000004,1.3548387096774193,1.4408602150537635,1.4193548387096775,1.5569892473118283,-0.08602150537634409,0.13763440860215095,1.3225806451612903,1.4086021505376345,-0.11827956989247312,0.14838709677419398,10.940522771753626,105.0,147.0,13.19737039309901,107.0,158.0,6.97221870474768,120.8,147.4,8.343526478327211,129.1,161.19999999999996,1.6757789584425444,0.0,7.0,1.014215986382347,0.0,3.0,9.430226526238279,-26.80000000000001,10.699999999999989,10.392290494802586,-8.300000000000011,32.802499999999995,10.63913716519389,102.975,144.0,13.281512302238674,106.0,157.0,9.297679988932094,-29.502500000000026,7.499999999999972,10.461897936403119,-7.302500000000011,34.29999999999998,0.11764002980380242,1.1290322580645162,1.5806451612903225,0.07497009359943742,1.2989247311827956,1.5849462365591398,0.14190720852794633,1.1505376344086022,1.6989247311827957,0.08971533847663668,1.3881720430107527,1.733333333333333,0.10140028522836861,-0.28817204301075283,0.1150537634408601,0.11174505908389877,-0.08924731182795712,0.35271505376344087,0.11439932435692356,1.107258064516129,1.5483870967741935,0.14281196023912554,1.1397849462365592,1.6881720430107527,0.09997505364443111,-0.31723118279569923,0.08064516129032227,0.11249352619788301,-0.07852150537634421,0.36881720430107506
Will Still,93.0,113.0,110.0,139.4,124.3,3.0,2.0,-26.400000000000006,14.299999999999997,110.0,108.0,-29.400000000000006,16.299999999999997,1.2150537634408602,1.4989247311827958,1.1827956989247312,1.3365591397849461,-0.28387096774193554,0.153763440860215,1.1827956989247312,1.1612903225806452,-0.3161290322580646,0.17526881720430104,10.2948580879741,93.0,133.0,10.99968783949268,90.0,133.0,7.405233296803689,124.6975,154.1,6.406745737538888,112.5975,136.9,1.7157685394132915,0.0,7.0,1.4274655263488705,0.0,5.0,9.00096810089763,-44.19999999999999,-9.699999999999989,9.024120296381348,-4.3999999999999915,31.402499999999993,10.23281970179895,90.0,130.0,10.822201209528021,87.0,130.0,9.096222172908348,-47.29999999999998,-12.295000000000025,8.960682265504769,-2.002499999999999,33.49999999999997,0.11069739879542044,1.0,1.4301075268817205,0.07962616448176009,1.3408333333333333,1.656989247311828,0.11827621332787829,0.967741935483871,1.4301075268817205,0.06888973911332139,1.2107258064516129,1.4720430107526883,0.09678460323545839,-0.475268817204301,-0.10430107526881709,0.09703355157399299,-0.04731182795698916,0.3376612903225806,0.11003031937418227,0.967741935483871,1.3978494623655915,0.11636775494116151,0.9354838709677419,1.3978494623655915,0.09780884056890696,-0.5086021505376342,-0.1322043010752691,0.09635142220972868,-0.02153225806451612,0.36021505376344054
Arne Slot,92.0,188.0,104.0,177.3,110.0,2.0,4.0,10.699999999999989,6.0,186.0,100.0,8.699999999999989,10.0,2.0434782608695654,1.9271739130434784,1.1304347826086956,1.1956521739130435,0.11630434782608683,0.06521739130434782,2.0217391304347827,1.0869565217391304,0.09456521739130422,0.10869565217391304,13.92094623659114,160.0,216.0,10.305702050194043,85.0,125.0,10.255031328268672,158.2975,197.3025,8.26451205197431,95.7,127.60000000000001,1.3843417031121643,0.0,5.0,2.4045211292335247,0.0,9.0,11.209174517183607,-10.604999999999993,32.599999999999994,9.45486935683288,-12.602499999999994,24.599999999999994,13.766883544988337,159.0,214.0,9.982495936015015,82.0,120.0,11.072192151038328,-12.102499999999967,30.39999999999995,9.413451912872238,-8.910000000000005,28.002499999999987,0.15131463300642545,1.7391304347826086,2.347826086956522,0.1114677318290073,1.720625,2.144592391304348,0.11201850054558743,0.9239130434782609,1.358695652173913,0.0898316527388512,1.0402173913043478,1.3869565217391304,0.1218388534476479,-0.1152717391304347,0.3543478260869565,0.10277031909600957,-0.13698369565217383,0.26739130434782604,0.1496400385324819,1.7282608695652173,2.3260869565217392,0.10850539060885885,0.8913043478260869,1.3043478260869565,0.12034991468519922,-0.1315489130434779,0.3304347826086951,0.10232012948774172,-0.09684782608695658,0.30437499999999984
Leonardo Jardim,90.0,151.0,126.0,139.29999999999998,122.1,2.0,4.0,11.700000000000017,-3.9000000000000057,149.0,122.0,9.700000000000017,0.09999999999999432,1.6777777777777778,1.5477777777777777,1.4,1.3566666666666667,0.1300000000000002,-0.0433333333333334,1.6555555555555554,1.3555555555555556,0.10777777777777797,0.001111111111111048,13.063556914547807,126.0,177.0,12.120314713916557,102.0,149.0,7.894400558471098,125.0,155.50249999999997,7.417494280968749,107.8975,136.6,1.4309656988955775,0.0,5.0,1.9435576807054415,1.0,8.0,10.250524782988593,-8.5025,31.400000000000006,9.885293582494453,-22.905000000000005,14.70249999999999,12.787419718282722,124.975,174.0,11.476696749681157,99.0,144.0,9.914547338227854,-10.102500000000008,28.8025,9.18854083839591,-18.0,17.502499999999987,0.14515063238386453,1.4,1.9666666666666666,0.08771556176078997,1.3888888888888888,1.7278055555555552,0.13467016348796174,1.1333333333333333,1.6555555555555554,0.08241660312187499,1.1988611111111112,1.5177777777777777,0.11389471981098438,-0.09447222222222222,0.34888888888888897,0.10983659536104949,-0.25450000000000006,0.16336111111111098,0.14208244131425246,1.388611111111111,1.9333333333333333,0.1275188527742351,1.1,1.6,0.11016163709142059,-0.11225000000000009,0.32002777777777774,0.10209489820439901,-0.2,0.19447222222222207
Chris Wilder,90.0,79.0,149.0,97.20000000000002,139.90000000000003,5.0,7.0,-18.200000000000017,-9.099999999999966,74.0,142.0,-23.200000000000017,-2.099999999999966,0.8777777777777778,1.0800000000000003,1.6555555555555554,1.5544444444444447,-0.20222222222222241,-0.10111111111111074,0.8222222222222222,1.5777777777777777,-0.257777777777778,-0.023333333333332953,8.647653436336212,63.0,96.0,12.622767560263487,125.0,175.0,6.122583287351449,85.8975,109.60000000000001,7.13545623386008,125.80000000000001,154.00499999999997,2.159129146052794,1.0,10.0,2.890471442962426,2.0,13.0,7.88527322065521,-33.80000000000001,-2.700000000000003,11.01374923146368,-31.002500000000026,12.402499999999993,8.688080059343307,57.0,92.0,11.82883615079443,119.0,166.0,7.674242411847433,-38.102500000000006,-8.500000000000014,10.356352964285277,-22.202500000000015,18.19999999999999,0.09608503818151345,0.7,1.0666666666666667,0.06802870319279387,0.9544166666666666,1.2177777777777778,0.1402529728918165,1.3888888888888888,1.9444444444444444,0.07928284704288978,1.397777777777778,1.7111666666666663,0.087614146896169,-0.3755555555555557,-0.03000000000000003,0.12237499146070754,-0.3444722222222225,0.13780555555555546,0.09653422288159229,0.6333333333333333,1.0222222222222221,0.13143151278660478,1.3222222222222222,1.8444444444444446,0.08526936013163815,-0.42336111111111124,-0.09444444444444461,0.11507058849205863,-0.24669444444444463,0.2022222222222221
Frédéric Antonetti,89.0,101.0,137.0,93.3,125.39999999999999,5.0,4.0,7.700000000000003,-11.600000000000009,96.0,133.0,2.700000000000003,-7.6000000000000085,1.1348314606741574,1.048314606741573,1.5393258426966292,1.4089887640449437,0.0865168539325843,-0.13033707865168548,1.0786516853932584,1.4943820224719102,0.030337078651685424,-0.08539325842696639,9.961733637702539,82.0,120.02499999999986,11.945829205949199,114.0,161.0,5.3611231594475965,83.30000000000001,104.1,6.800307990957906,112.39999999999999,139.2025,2.170103321091442,1.0,10.0,1.9709058792830512,1.0,8.0,8.7847387056795,-9.609999999999994,25.200000000000003,9.120432885861984,-30.102499999999996,6.204999999999989,9.191961914189807,78.0,114.0,11.960830258817326,109.975,157.0,7.990455196490595,-13.705000000000002,18.20249999999999,9.047505581989329,-25.5025,10.199999999999989,0.11192959143485999,0.9213483146067416,1.348595505617976,0.06023733887019771,0.9359550561797754,1.1696629213483145,0.13422280006684492,1.2808988764044944,1.8089887640449438,0.0764079549545832,1.2629213483146067,1.564073033707865,0.09870492927729775,-0.10797752808988757,0.2831460674157304,0.10247677399844925,-0.33823033707865163,0.06971910112359538,0.10328047094595291,0.8764044943820225,1.2808988764044944,0.13439135122266657,1.2356741573033707,1.7640449438202248,0.08978039546618648,-0.15398876404494383,0.20452247191011225,0.10165736608976773,-0.2865449438202247,0.11460674157303358
Abelardo Fernández,89.0,97.0,124.0,98.8,124.80000000000001,1.0,4.0,-1.7999999999999972,0.8000000000000114,96.0,120.0,-2.799999999999997,4.800000000000011,1.0898876404494382,1.1101123595505618,1.3932584269662922,1.4022471910112362,-0.020224719101123563,0.008988764044943948,1.0786516853932584,1.348314606741573,-0.03146067415730334,0.05393258426966305,9.42021412798608,79.0,116.0,11.454165615835029,102.0,146.0,5.7541843902066825,87.60000000000001,110.3,6.902020751579035,111.7,138.3025,0.990449516695607,0.0,3.0,1.944092975850017,1.0,8.0,8.796300092946044,-18.499999999999986,15.902499999999993,9.13459682413897,-16.80250000000001,18.299999999999983,9.498243419918865,78.0,115.0,11.349306195779668,98.0,142.0,8.858886764986751,-20.0,14.70499999999999,9.053644879428472,-13.20499999999999,22.202500000000004,0.10584510256164135,0.8876404494382022,1.303370786516854,0.06465375719333351,0.9842696629213484,1.2393258426966292,0.12869849006556214,1.146067415730337,1.6404494382022472,0.0775507949615622,1.2550561797752808,1.5539606741573033,0.09883483250501172,-0.20786516853932568,0.1786797752808988,0.102635919372348,-0.1887921348314608,0.2056179775280897,0.10672183617886366,0.8764044943820225,1.2921348314606742,0.12752029433460302,1.101123595505618,1.595505617977528,0.09953805353917698,-0.2247191011235955,0.16522471910112346,0.10172634695987048,-0.14837078651685381,0.2494662921348315
Asier Garitano,89.0,84.0,122.0,96.00000000000001,115.7,2.0,0.0,-12.000000000000014,-6.299999999999997,82.0,122.0,-14.000000000000014,-6.299999999999997,0.9438202247191011,1.0786516853932586,1.3707865168539326,1.3,-0.13483146067415747,-0.07078651685393256,0.9213483146067416,1.3707865168539326,-0.15730337078651702,-0.07078651685393256,8.653757262448416,67.0,101.0,11.70933661793084,99.975,146.0,6.118158249643747,84.39999999999999,108.3,7.202595024367435,102.2,130.2025,1.9647722934433245,0.0,6.0,0.0,0.0,0.0,7.359231555131353,-25.902500000000007,3.0024999999999724,8.227512356556424,-22.39999999999999,9.699999999999989,8.444641317634026,66.0,99.0,11.70933661793084,99.975,146.0,6.891250583515477,-26.799999999999997,-0.49750000000001343,8.227512356556424,-22.39999999999999,9.699999999999989,0.09723322766795973,0.7528089887640449,1.1348314606741574,0.06874335111959266,0.948314606741573,1.2168539325842695,0.131565579976751,1.1233146067415731,1.6404494382022472,0.08092803398165656,1.148314606741573,1.462949438202247,0.08268799500147588,-0.2910393258426967,0.03373595505617946,0.09244395906243173,-0.25168539325842687,0.10898876404494369,0.09488361031049469,0.7415730337078652,1.1123595505617978,0.131565579976751,1.1233146067415731,1.6404494382022472,0.07742978183725255,-0.30112359550561796,-0.005589887640449589,0.09244395906243173,-0.25168539325842687,0.10898876404494369
Gary O'Neil,88.0,109.0,160.0,100.5,151.3,3.0,5.0,8.5,-8.699999999999989,106.0,155.0,5.5,-3.6999999999999886,1.2386363636363635,1.1420454545454546,1.8181818181818181,1.719318181818182,0.09659090909090909,-0.09886363636363624,1.2045454545454546,1.7613636363636365,0.0625,-0.042045454545454414,10.51409858877913,89.0,130.02499999999986,12.145498407466977,136.0,183.0,5.314055469249934,90.1,111.30000000000001,7.726584521260483,136.5975,166.8025,1.6847596883840146,0.0,7.0,2.67310166028962,1.0,11.0,9.118201452938411,-9.202500000000002,26.502499999999987,9.732259077078234,-27.90249999999998,10.804999999999984,10.309710425833126,86.0,127.0,11.798601749852644,133.0,177.0,8.808221859357417,-11.700000000000003,23.402499999999993,9.177775468013513,-21.69999999999999,14.802500000000025,0.1194783930543083,1.0113636363636365,1.4775568181818166,0.06038699396874925,1.0238636363636362,1.2647727272727274,0.13801702735757929,1.5454545454545454,2.0795454545454546,0.08780209683250549,1.5522443181818182,1.8954829545454543,0.10361592560157287,-0.10457386363636367,0.3011647727272726,0.11059385314861629,-0.3170738636363634,0.12278409090909072,0.11715580029355825,0.9772727272727273,1.4431818181818181,0.1340750198846891,1.5113636363636365,2.0113636363636362,0.10009343021997064,-0.1329545454545455,0.26593749999999994,0.10429290304560808,-0.24659090909090897,0.16821022727272755
Sérgio Conceição,87.0,135.0,116.0,134.0,117.89999999999999,4.0,5.0,1.0,1.8999999999999915,131.0,111.0,-3.0,6.8999999999999915,1.5517241379310345,1.5402298850574712,1.3333333333333333,1.3551724137931034,0.011494252873563218,0.021839080459770017,1.5057471264367817,1.2758620689655173,-0.034482758620689655,0.07931034482758612,11.152864517399633,113.975,157.0,11.264923390751477,95.0,139.0,6.942803266411777,120.50000000000001,148.10499999999993,7.817106579492029,103.09499999999998,133.70499999999998,1.9580793618731842,1.0,8.0,2.2063349036022224,1.0,10.0,10.19209339740422,-19.302500000000013,21.102500000000024,9.589967321848238,-17.700000000000003,20.602499999999996,11.127201413906949,110.0,153.0,11.224257970284349,89.975,134.0,10.327074812094045,-23.599999999999994,17.19999999999996,9.386221432178496,-11.802499999999982,25.400000000000006,0.128193845027582,1.3100574712643678,1.8045977011494252,0.07980233639553767,1.385057471264368,1.7023563218390798,0.12948187805461467,1.0919540229885059,1.5977011494252873,0.0898517997642762,1.1849999999999998,1.53683908045977,0.11715049882073815,-0.22186781609195416,0.24255747126436808,0.11022950944653148,-0.203448275862069,0.23681034482758614,0.12789886682651666,1.264367816091954,1.7586206896551724,0.12901445942855572,1.0341954022988507,1.5402298850574712,0.11870200933441431,-0.27126436781609187,0.1977011494252869,0.10788760266871836,-0.1356609195402297,0.2919540229885058
